RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6261,0.16006903232798367,France,Female,-0.6599854823670008,1.0,0.5777592929556905,2,1,1,0.17171119841944907,0
6262,0.5946118834174489,Spain,Female,-0.3739390136592943,0.8,0.738569185089094,1,0,0,0.9950665288535054,0
6263,-1.4229084966407826,France,Male,0.48420039246382535,0.1,-0.2071219026829881,2,0,1,0.2631158775663076,1
6264,-2.126454065071345,France,Male,-0.18324136785415657,0.3,-1.2257863774930597,2,1,1,0.9000900085958209,0
6265,0.40837923295053524,Germany,Male,0.48420039246382535,0.9,0.38275214545439235,2,0,0,0.17667062204440526,0
6266,2.0637805704342123,France,Male,-0.18324136785415657,0.6,-1.2257863774930597,2,1,0,0.5464503860118641,0
6267,-1.1745982960182308,Spain,Female,-0.564636659464432,0.7,0.9551055932326058,1,1,0,0.31370475880446586,0
6268,0.5635731083396299,Germany,Male,0.8655956840741007,0.9,0.6039236822392622,1,0,0,0.866390840325251,1
6269,0.2014540657650756,France,Female,0.5795492153663941,0.5,-0.4583679272436451,1,1,1,0.2716692444128414,0
6270,0.015221415298161928,Spain,Female,-0.2785901907567254,0.1,-1.2257863774930597,2,1,1,0.09646521242778684,0
6271,0.4704567831061731,Spain,Male,-1.4227760655875517,0.9,-1.2257863774930597,1,0,0,0.05436489184717141,0
6272,0.9981159594290951,France,Male,0.9609445069766696,0.6,2.0260257666478387,1,1,1,0.08644395539774048,1
6273,-1.4436010133593284,France,Female,0.674898038268963,0.1,-1.2257863774930597,1,1,1,0.5788947844519151,1
6274,0.9567309259920033,Spain,Male,0.3888515695612565,0.2,1.3673852371787005,2,0,1,0.46613091550243047,1
6275,-1.226329587814596,Germany,Male,1.246990975684376,0.3,0.5497997969743851,1,1,0,0.7435369577794678,1
6276,-0.08824116829456789,Spain,Female,-0.564636659464432,0.9,-1.2257863774930597,2,1,1,0.7523896532118818,0
6277,-0.9987119039105903,Germany,Female,1.4376886214895137,0.6,0.5171546894832469,1,1,0,0.2045332329237442,1
6278,-0.4813989859469412,Spain,Female,-0.4692878365618631,0.3,-1.2257863774930597,2,1,0,0.19289902185658728,0
6279,-0.5020915026654872,France,Female,3.153967433735753,0.3,-1.2257863774930597,2,1,1,0.856327179245618,0
6280,1.101578543021825,Spain,Female,1.5330374443920827,0.9,0.6540052519754423,4,1,0,0.4709244232824235,1
6281,-1.6505261805447882,Germany,Male,-1.232078419782414,0.4,0.4129218294964461,1,1,1,0.7295162187988953,0
6282,2.0637805704342123,France,Male,-0.7553343052695697,0.4,-1.2257863774930597,2,0,0,0.761506223844377,0
6283,-1.3401384297665986,France,Male,-1.6134737113926891,0.5,-1.2257863774930597,2,1,1,0.4991320171076338,0
6284,0.7808445338843626,France,Male,-0.18324136785415657,0.2,0.8906144499399021,2,1,0,0.17367858630499214,0
6285,-0.5641690528211251,France,Male,-0.564636659464432,0.8,-1.2257863774930597,1,1,0,0.6059464678876832,1
6286,2.0637805704342123,Germany,Female,-0.3739390136592943,0.7,0.6057833749560285,1,0,1,0.6483069633149966,0
6287,-0.13997246009093278,France,Female,0.19815392375611882,0.9,-1.2257863774930597,2,1,0,0.7273983665440048,0
6288,0.40837923295053524,Spain,Male,-0.6599854823670008,0.2,-0.006377016587612844,1,0,1,0.7591278967141362,0
6289,0.39803297459126225,France,Male,0.10280510085354996,0.8,1.3427862976070706,1,1,0,0.24824700758922477,0
6290,-0.18135749352802472,Spain,Male,2.2958280276126333,0.4,0.6100688095687772,1,1,0,0.3692587642119822,1
6291,-0.9883656455513172,France,Female,-1.136729596879845,0.8,0.40889970711513907,1,1,1,0.5837828512622956,0
6292,-0.9055955786771335,Spain,Male,-1.4227760655875517,0.7,-1.2257863774930597,2,0,0,0.0815476878041853,0
6293,-1.6194874054669692,France,Female,-0.564636659464432,0.1,0.9834881837306523,1,0,1,0.4513544543503905,0
6294,-1.2056370710960498,France,Male,-1.136729596879845,0.9,-1.2257863774930597,2,1,0,0.8067397936502936,0
6295,0.4704567831061731,Germany,Male,0.29350274665868764,0.7,1.375581571599037,1,1,0,0.6053093570435977,0
6296,-1.195290812736777,Spain,Female,1.0562933298792385,0.1,1.0225856428651658,3,0,0,0.3476313987985853,1
6297,-0.5227840193840331,France,Male,-0.4692878365618631,0.0,-1.2257863774930597,2,0,1,0.018725038241152032,0
6298,1.618891460985474,France,Female,-0.4692878365618631,0.1,-1.2257863774930597,1,0,0,0.5722373986715732,0
6299,0.6566894335730867,France,Female,1.246990975684376,0.2,-1.2257863774930597,1,0,1,0.7202362825649848,1
6300,-0.6262466029767629,France,Male,-1.4227760655875517,0.7,0.8004443542163566,1,1,0,0.29387571513079497,0
6301,-0.3779364023542114,France,Female,0.19815392375611882,0.3,0.7530625762335931,1,1,1,0.8961652837846014,0
6302,1.1946948682552818,Germany,Female,0.5795492153663941,0.6,0.33922998309536934,1,1,0,0.6366645514646649,0
6303,-0.9676731288327713,Spain,Male,0.29350274665868764,0.4,-1.2257863774930597,2,0,1,0.4331953701578501,0
6304,1.4223125521592874,Germany,Female,0.9609445069766696,0.4,0.9771255794090093,1,1,0,0.9209214980030592,1
6305,-0.026163618138929996,France,Female,-0.08789254495158773,0.2,-1.2257863774930597,2,0,1,0.04770410574209837,0
6306,0.7808445338843626,Germany,Female,-0.564636659464432,0.7,0.3615602385840496,2,1,1,0.2802341623625056,0
6307,1.2671186767701927,France,Male,-0.564636659464432,0.9,-1.2257863774930597,2,1,1,0.00553417851404809,0
6308,-0.6986704114916737,Germany,Male,-1.136729596879845,0.4,0.47151849690818926,2,1,1,0.9786957654456,0
6309,-0.8849030619585875,Germany,Male,1.246990975684376,0.5,0.3403099959545807,2,1,0,0.875380398828088,1
6310,0.5635731083396299,France,Male,-1.3274272426849827,0.9,-1.2257863774930597,2,0,1,0.5616516877361788,0
6311,0.3566479411541703,Spain,Male,0.3888515695612565,0.4,0.3350506426379549,2,1,0,0.21974723586102474,0
6312,0.9360384092734573,France,Male,-0.9460319510747073,0.8,-1.2257863774930597,2,1,1,0.5799700871433222,0
6313,0.07729896545379981,Germany,Female,-1.0413807739772762,0.9,1.2232350121681255,1,1,0,0.8334345429988563,0
6314,-0.7814404783658576,France,Male,-1.136729596879845,0.3,1.006705174810669,1,1,0,0.499209674523917,0
6315,2.0017030202785744,France,Female,0.19815392375611882,1.0,-0.0026643622032099445,1,1,1,0.7058854120568513,1
6316,-0.9469806121142254,Spain,Male,2.6772233192229087,0.9,0.7922358398023567,1,1,0,0.8795808499711723,1
6317,0.7704982755250895,France,Male,-0.18324136785415657,0.6,0.7670589915839964,2,0,1,0.8849483125638498,0
6318,-2.0747227732749804,France,Male,-0.9460319510747073,0.7,0.6524936506565403,1,1,1,0.21736600845380732,0
6319,0.9049996341956383,Germany,Female,1.7237350901972204,0.9,1.1522714843477309,1,0,0,0.775251686536064,1
6320,-0.08824116829456789,Germany,Female,-1.8995201801003958,0.3,0.5996978654902362,1,1,1,0.8807122080158655,0
6321,-0.33655136891711945,Spain,Male,-0.6599854823670008,0.5,0.9133424783795486,1,0,1,0.7742330392552488,0
6322,-0.6262466029767629,France,Male,0.7702468611715318,0.0,0.6633838470965361,1,1,1,0.041018317249297304,0
6323,0.8739608591178194,France,Male,1.0562933298792385,0.2,-1.2257863774930597,2,0,1,0.7353907798194728,0
6324,-1.0400969373476823,France,Male,-0.4692878365618631,0.8,0.7351845892182399,1,0,0,0.582475476407997,0
6325,0.8118833089621815,Spain,Female,-1.0413807739772762,0.0,-1.2257863774930597,2,1,1,0.1557822772074733,1
6326,0.9567309259920033,Germany,Male,1.914432736002358,0.5,0.5144358264239621,1,1,1,0.96066994397965,1
6327,-0.9883656455513172,France,Male,-0.7553343052695697,0.8,1.112063081580622,1,1,0,0.6874639028027176,0
6328,0.17041529068725664,Spain,Female,-0.2785901907567254,0.3,0.7220922178712219,2,1,1,0.9342398699075761,0
6329,1.4430050688778333,Spain,Female,0.19815392375611882,0.7,0.5292333968839061,1,0,0,0.4338654341489612,0
6330,0.7911907922436355,Germany,Male,-0.4692878365618631,0.2,1.1205789805715576,1,1,1,0.36034511295828753,0
6331,0.9670771843512762,France,Female,0.007456277950981121,0.6,-1.2257863774930597,1,0,0,0.053260086338245305,0
6332,-0.22274252696511665,Germany,Male,-0.3739390136592943,0.8,0.5744620404604516,1,1,1,0.4549906516072285,0
6333,-0.32620511055784646,France,Female,-0.3739390136592943,0.4,0.223202081349815,1,1,1,0.10272796052022967,0
6334,-0.17101123516875175,France,Male,-0.4692878365618631,0.8,0.4618264272133285,1,1,1,0.61582576136021,0
6335,-0.44001395250984926,Spain,Female,-0.3739390136592943,0.6,-1.2257863774930597,2,1,1,0.7173270047289515,0
6336,-1.4849860467964204,France,Female,-0.3739390136592943,0.1,-1.2257863774930597,2,0,0,0.4606437914820865,0
6337,-1.184944554377504,Germany,Female,-0.3739390136592943,0.4,0.721736273582706,1,0,0,0.38587105068534044,0
6338,0.8222295673214545,Spain,Female,0.3888515695612565,0.1,0.44031463524623776,1,1,1,0.9682853712529547,0
6339,-0.6986704114916737,Germany,Male,0.007456277950981121,0.8,0.4240420034483825,1,0,0,0.2642767884332954,0
6340,-0.06754865157602193,France,Female,-1.4227760655875517,0.8,0.2608227162525984,1,1,0,0.1794429868052399,0
6341,1.4430050688778333,Spain,Male,-0.18324136785415657,0.8,-1.2257863774930597,2,1,1,0.7471054985751139,0
6342,1.618891460985474,Germany,Female,0.10280510085354996,0.1,0.9311977080383196,1,1,1,0.2312324326973226,0
6343,-0.7193629282102197,France,Female,-0.18324136785415657,1.0,0.4450367867370617,1,1,0,0.4330303043940696,0
6344,-0.24343504368366262,Spain,Female,1.5330374443920827,0.6,-1.2257863774930597,1,0,0,0.45970570189453097,1
6345,2.0637805704342123,France,Male,0.19815392375611882,0.3,-1.2257863774930597,2,1,0,0.644465446450136,0
6346,1.070539767944006,France,Female,-0.3739390136592943,0.4,-1.2257863774930597,2,1,0,0.22411705317857855,0
6347,-1.0297506789884092,Germany,Male,1.0562933298792385,0.1,0.7198070266915965,1,0,1,0.42252465110418047,1
6348,-0.13997246009093278,Germany,Male,-0.3739390136592943,0.8,1.1321291403524398,2,1,1,0.4237860715698349,0
6349,0.501495558183992,Spain,Male,-0.7553343052695697,0.8,0.7923666144711673,2,1,0,0.7383199595561376,0
6350,-1.122867004221866,France,Female,-1.3274272426849827,0.7,-1.2257863774930597,2,0,1,0.4119468409233082,0
6351,-0.10893368501311385,Germany,Male,0.8655956840741007,0.1,0.5627386362960101,1,0,1,0.6799849385616326,0
6352,-1.0090581622698633,France,Female,-1.136729596879845,0.3,-1.2257863774930597,2,0,0,0.7990192063342049,0
6353,0.9360384092734573,France,Male,-0.08789254495158773,0.9,-1.2257863774930597,2,1,0,0.07184401110306035,0
6354,-0.5434765361025791,France,Male,-0.3739390136592943,0.8,0.6046198650349908,1,1,1,0.37159183702043547,0
6355,0.09799148217234578,Spain,Female,0.29350274665868764,0.5,-1.2257863774930597,3,1,1,0.9451135583448218,1
6356,-0.33655136891711945,Spain,Male,0.19815392375611882,0.4,0.621271839530242,1,0,0,0.6821859987628818,0
6357,-0.036509876498202976,France,Male,0.3888515695612565,0.9,-1.2257863774930597,2,1,1,0.39242152625575744,0
6358,-1.6505261805447882,France,Female,2.7725721421254774,0.3,0.49818931750725415,1,0,1,0.5684763394904214,0
6359,0.015221415298161928,France,Female,-0.6599854823670008,0.2,-1.2257863774930597,2,1,0,0.2731087318838949,0
6360,-0.005471101420384035,Germany,Female,0.5795492153663941,0.9,1.2160973756180888,3,1,0,0.7541901751617278,1
6361,-2.4575343325680805,Germany,Male,0.007456277950981121,0.1,0.8731754234856676,2,1,1,0.7944769225461031,0
6362,-2.4264955574902616,Germany,Female,-1.3274272426849827,0.0,0.3406084057993427,2,1,1,0.8026354016808604,0
6363,-0.22274252696511665,Spain,Male,-0.4692878365618631,0.8,-1.2257863774930597,2,1,1,0.9030034368282169,0
6364,0.28422413263925944,Spain,Female,0.10280510085354996,0.4,0.5979147785230919,1,1,0,0.08304383068583049,0
6365,-1.2780608796109607,Spain,Male,-1.0413807739772762,0.6,0.831932682835587,2,1,0,0.39958010990049553,0
6366,0.9567309259920033,Spain,Female,0.8655956840741007,0.5,0.6686464056746521,2,0,0,0.932476851539322,1
6367,0.3359554244356244,Germany,Male,3.249316256638322,0.9,0.7731791178738855,1,1,1,0.25996442660274055,0
6368,-1.184944554377504,France,Female,0.19815392375611882,0.9,-1.2257863774930597,1,1,0,0.6064957203412926,0
6369,0.12903025725016473,Spain,Male,1.246990975684376,0.0,0.9585776927421493,1,1,0,0.7229776443650368,1
6370,-0.04685613485747596,France,Female,-0.08789254495158773,0.2,-1.2257863774930597,2,0,0,0.8937911070507233,0
6371,0.5842656250581759,France,Male,-0.3739390136592943,0.2,-1.2257863774930597,3,1,1,0.4707285545769621,0
6372,-0.5020915026654872,France,Male,-0.4692878365618631,0.5,-1.2257863774930597,2,1,1,0.38705131340042975,0
6373,-0.16066497680947875,France,Female,0.7702468611715318,0.2,0.7891203256336269,2,1,0,0.3161571430071572,0
6374,-0.553822794461852,France,Male,2.6772233192229087,0.2,-1.2257863774930597,2,0,1,0.5432232278182567,0
6375,-1.5263710802335122,France,Male,-0.08789254495158773,0.1,-1.2257863774930597,2,1,1,0.47575373448164304,0
6376,-1.3090996546887796,Spain,Female,2.3911768505152025,0.5,-1.2257863774930597,1,1,0,0.6804052787041163,1
6377,0.511841816543265,France,Male,0.674898038268963,0.5,0.3107015531995068,1,1,0,0.491354074314097,1
6378,0.4290717496690812,France,Male,-0.564636659464432,0.9,-1.2257863774930597,1,1,0,0.5675259487281035,1
6379,-0.9159418370364064,France,Male,-0.18324136785415657,0.2,-1.2257863774930597,1,0,1,0.26259292762458813,1
6380,0.29457039099853244,France,Male,-0.18324136785415657,0.7,-0.03567230529506845,1,1,0,0.9731249334311427,0
6381,-0.49174524430621414,Germany,Male,-0.3739390136592943,0.1,0.75198320442668,1,1,0,0.7627243901792621,1
6382,0.7187669837287247,Spain,Male,-0.564636659464432,0.3,0.7580126218163892,2,1,1,0.7145275373798198,0
6383,1.5154288773927442,France,Male,-1.4227760655875517,0.5,-1.2257863774930597,2,1,0,0.9113171807907654,0
6384,-0.584861569539671,France,Male,-0.2785901907567254,0.6,1.2403442172149914,1,0,0,0.6771653692927674,0
6385,-1.2573683628924148,France,Female,-0.7553343052695697,0.7,-1.2257863774930597,2,1,1,0.8785153482157545,0
6386,-0.4607064692283952,Germany,Female,-0.6599854823670008,0.1,0.4778397533566052,2,0,1,0.29527654891042093,0
6387,-0.3055125938393005,Spain,Female,0.10280510085354996,0.7,-1.2257863774930597,2,0,1,0.6564227883762899,1
6388,-1.4229084966407826,France,Female,0.3888515695612565,0.9,-1.2257863774930597,2,1,0,0.7625139200793675,0
6389,1.060193509584733,Germany,Male,0.48420039246382535,0.3,0.9870695826570207,1,1,0,0.0775649574534368,1
6390,-0.4710527275876682,France,Female,-0.8506831281721385,0.9,0.9445331984693894,1,0,1,0.9321253679726413,0
6391,-0.7917867367251307,Spain,Female,-0.18324136785415657,0.7,-1.2257863774930597,2,1,0,0.16126890118006268,0
6392,0.7808445338843626,France,Female,-0.08789254495158773,0.5,0.8075613168297798,1,1,0,0.640264695278399,0
6393,-0.4089751774320303,Spain,Female,-1.0413807739772762,0.3,0.3188560589573926,2,1,0,0.9071251804547334,0
6394,-0.595207827898944,Germany,Female,0.19815392375611882,0.4,0.6926123061019156,2,1,1,0.5489109709977302,0
6395,-1.9091826395266127,Germany,Male,0.19815392375611882,0.2,1.2118499233540023,2,1,0,0.9094267502546493,0
6396,0.9360384092734573,Germany,Female,-0.2785901907567254,0.0,0.8203786767409164,2,1,0,0.3712783570831015,0
6397,0.3463016827948973,Germany,Female,0.48420039246382535,0.2,0.9181627108719806,2,0,1,0.24929110730074722,0
6398,-1.0400969373476823,Spain,Female,-0.564636659464432,0.9,-0.05926302986487327,1,1,1,0.5180318720437802,0
6399,-0.595207827898944,Spain,Male,-1.232078419782414,0.9,-0.004150641956337541,1,1,0,0.837846214313467,0
6400,-0.5124377610247601,Germany,Male,0.8655956840741007,0.9,1.3966104909225898,1,0,1,0.20904451375106323,1
6401,0.2635316159207135,Spain,Female,-0.8506831281721385,0.5,-1.2257863774930597,2,0,0,0.8953605069284115,0
6402,-0.9780193871920443,France,Female,0.674898038268963,1.0,-1.2257863774930597,2,0,0,0.5459154349240353,0
6403,0.7084207253694517,France,Male,-0.2785901907567254,0.3,1.2650731301400597,1,1,1,0.9992441278142062,0
6404,2.0637805704342123,Germany,Male,1.5330374443920827,0.0,0.3561846945383948,1,1,1,0.41806787548210855,1
6405,-0.015817359779657016,Spain,Female,0.9609445069766696,0.2,-1.2257863774930597,1,1,0,0.42430187082866416,1
6406,-1.4642935300778743,Spain,Male,0.19815392375611882,0.7,0.8044871505342773,1,0,1,0.5738745550200044,0
6407,0.3463016827948973,France,Male,-0.564636659464432,0.4,1.0291248570949332,1,1,0,0.5177811981044189,0
6408,1.608545202626201,Germany,Male,-0.8506831281721385,0.8,1.4678966283119996,1,1,0,0.4251244993896917,1
6409,0.8118833089621815,Spain,Male,0.48420039246382535,0.4,0.5006785235807473,2,1,0,0.7653395399260629,0
6410,0.3359554244356244,France,Female,-0.564636659464432,0.9,-1.2257863774930597,2,1,1,0.19388271579935884,0
6411,0.39803297459126225,Spain,Female,2.2958280276126333,0.1,-1.2257863774930597,2,1,1,0.9326617691989584,0
6412,0.22214658248362157,Germany,Female,-1.708822534295258,0.1,-0.6529790646877965,1,1,0,0.1439055429793545,0
6413,-0.5020915026654872,Germany,Female,1.342339798586945,0.5,0.34910026532909977,1,0,1,0.22515505230749536,1
6414,0.9153458925549113,France,Female,-1.8041713571978268,0.4,0.9185492654077309,1,0,1,0.7512428936963479,0
6415,-0.33655136891711945,France,Female,-1.708822534295258,0.2,0.7884446565114372,1,0,0,0.28877967845929287,0
6416,0.2428390992021675,France,Female,0.29350274665868764,0.9,-1.2257863774930597,2,1,0,0.021407744439593982,0
6417,1.1533098348181898,France,Male,-1.232078419782414,0.6,0.8645053514170405,1,1,0,0.8668543345889532,0
6418,1.4430050688778333,Spain,Male,-0.18324136785415657,0.6,-1.2257863774930597,2,1,1,0.5974192035339375,0
6419,1.070539767944006,Spain,Female,-1.136729596879845,0.8,-1.2257863774930597,2,0,0,0.6091060696296496,0
6420,0.8118833089621815,France,Male,0.48420039246382535,0.6,-1.2257863774930597,2,1,0,0.7586817041027417,0
6421,-0.4607064692283952,Germany,Female,0.7702468611715318,0.0,0.9720325791637391,2,0,1,0.2688888788879338,0
6422,-0.3572438856356654,France,Male,-1.5181248884901204,0.8,-0.05405576204746774,1,1,1,0.31363730236237564,0
6423,1.2567724184109197,France,Male,0.7702468611715318,0.9,1.2157736442075524,1,0,1,0.08830943355090409,0
6424,0.015221415298161928,Spain,Male,0.19815392375611882,0.8,0.6195576656851425,1,1,0,0.9445594554279932,0
6425,0.9567309259920033,France,Male,0.3888515695612565,0.5,-1.2257863774930597,2,0,0,0.5653920449402918,1
6426,1.4740438439556522,France,Male,0.007456277950981121,0.3,0.982919570342244,1,0,0,0.4199711572455169,0
6427,0.9567309259920033,Spain,Male,0.5795492153663941,0.7,1.2956687934341962,1,1,0,0.6271240903506284,0
6428,0.9877697010698222,France,Male,-0.18324136785415657,0.2,-1.2257863774930597,2,1,0,0.715980726159348,0
6429,-0.24343504368366262,Germany,Female,0.007456277950981121,0.5,0.7708820672267455,1,1,0,0.46564961953866596,1
6430,0.6463431752138138,Spain,Male,-0.08789254495158773,0.6,0.6489835687983346,2,0,1,0.38017030626424825,0
6431,0.28422413263925944,Spain,Female,0.10280510085354996,0.3,0.8319655367658643,1,1,0,0.8433141365000356,0
6432,-1.143559520940412,Spain,Male,0.007456277950981121,0.1,-1.2257863774930597,1,0,1,0.5420909196828297,0
6433,-0.3675901439949384,Germany,Female,-0.564636659464432,0.3,0.980351034046862,2,1,1,0.8583119187882443,0
6434,-2.436841815849535,Spain,Male,1.342339798586945,0.5,1.454764832248649,1,1,1,0.1117390210765128,0
6435,-0.23308878532438962,France,Female,0.5795492153663941,0.8,-1.2257863774930597,2,1,0,0.9695499920242383,0
6436,0.511841816543265,France,Male,-1.232078419782414,0.4,0.681497581094513,1,1,0,0.7096420208129876,0
6437,-0.2848200771207545,Germany,Male,-0.564636659464432,0.2,0.05635555998834887,1,1,1,0.5203898972351859,0
6438,-0.2848200771207545,France,Female,-0.18324136785415657,0.4,1.0212923198537645,1,1,1,0.46914855368687713,0
6439,0.29457039099853244,France,Female,0.48420039246382535,0.3,0.6772212814770122,2,1,0,0.007787393696097977,0
6440,-0.1917037518872977,Spain,Male,-0.18324136785415657,0.1,0.9891627786733671,1,1,0,0.3038616687893694,1
6441,1.4430050688778333,France,Female,0.7702468611715318,1.0,1.1563032225135088,1,0,1,0.08054959248608241,1
6442,-1.4125622382815095,France,Male,0.5795492153663941,0.1,1.640162766064615,1,1,0,0.3018468263719185,0
6443,-1.6505261805447882,France,Male,-0.564636659464432,0.5,0.10654947413976981,1,1,0,0.9397645975190629,0
6444,1.060193509584733,France,Male,5.06094389178713,0.3,0.7216232881151671,1,0,1,0.9778554351940609,0
6445,0.4394180080283542,Germany,Female,-0.18324136785415657,0.6,0.31113714823606053,1,1,1,0.19094153491658453,0
6446,0.29457039099853244,France,Female,-0.8506831281721385,0.1,0.5778690731617387,1,1,1,0.8972038329660481,0
6447,-1.2573683628924148,Spain,Male,-0.4692878365618631,0.9,-1.2257863774930597,1,1,1,0.4660277056458892,0
6448,-0.32620511055784646,Spain,Female,-0.7553343052695697,0.3,1.0459718717518796,1,0,1,0.3076307787393696,0
6449,0.30491664935780544,Spain,Female,-0.18324136785415657,0.6,0.7637285646323312,2,1,0,0.46411817328554883,0
6450,0.4394180080283542,Germany,Male,0.5795492153663941,0.2,0.6420251063656147,2,0,0,0.11565454500904836,1
6451,1.8982404366858445,France,Female,-1.0413807739772762,0.6,-1.2257863774930597,1,1,0,0.3714152201535247,0
6452,-0.15031871845020578,Spain,Female,-0.9460319510747073,0.6,1.2995825779771253,2,1,1,0.5055023254720826,0
6453,-1.164252037658958,Spain,Male,0.3888515695612565,0.5,-1.2257863774930597,2,1,0,0.6346713611149865,0
6454,-0.8745568035993144,Germany,Female,0.48420039246382535,0.5,1.040798098917049,2,0,0,0.3420184627631939,0
6455,-0.553822794461852,Spain,Male,-0.3739390136592943,0.0,0.8177439517957562,1,1,1,0.7767979842074917,0
6456,0.6256506584952678,France,Female,-0.9460319510747073,0.9,-1.2257863774930597,2,0,1,0.016117639234546902,0
6457,-0.4607064692283952,France,Male,-0.7553343052695697,1.0,-1.2257863774930597,2,1,0,0.9760823158611647,0
6458,-0.3675901439949384,Spain,Male,1.1516421527818073,0.6,0.0854618985309418,1,1,1,0.8457697710131317,0
6459,-0.6365928613360359,France,Male,-0.2785901907567254,0.1,0.39119656711409045,1,1,1,0.3403503034539799,0
6460,-0.4607064692283952,Germany,Male,0.5795492153663941,0.5,-0.20278822888480807,1,1,1,0.4685258442181229,0
6461,-0.7090166698509468,France,Male,-0.9460319510747073,0.4,-1.2257863774930597,2,0,0,0.7807830147779112,0
6462,0.6153044001359949,France,Female,-0.2785901907567254,0.4,0.6346284846871487,1,1,0,0.2929781294113588,0
6463,-1.8988363811673397,France,Male,1.7237350901972204,0.1,-1.2257863774930597,2,1,1,0.5722405989772024,0
6464,1.018808476147641,France,Male,-0.8506831281721385,0.1,-1.2257863774930597,2,0,1,0.6327607786543614,0
6465,-0.8952493203178604,Germany,Female,-0.564636659464432,0.2,0.6294431729109528,1,0,1,0.5617467968190962,1
6466,0.8222295673214545,Spain,Male,-1.232078419782414,0.6,-1.2257863774930597,2,1,1,0.9290743265981901,0
6467,0.28422413263925944,Germany,Male,-0.6599854823670008,0.4,1.011902987106678,1,1,1,0.5911761573230244,1
6468,-1.143559520940412,France,Female,-0.7553343052695697,0.7,-1.2257863774930597,1,0,1,0.9152875099572009,1
6469,1.2050411266145549,France,Female,-0.3739390136592943,0.6,0.6264771841907534,1,0,1,0.13956767871331713,0
6470,-0.3675901439949384,France,Female,-1.5181248884901204,0.4,-1.2257863774930597,2,1,0,0.9824168708111625,0
6471,-0.6986704114916737,Germany,Female,0.19815392375611882,0.5,0.018617933041163805,1,1,0,0.9521806332504753,0
6472,2.0637805704342123,France,Female,0.10280510085354996,0.5,-1.2257863774930597,2,1,0,0.1751295748744005,0
6473,0.004875156938888947,Germany,Female,-0.4692878365618631,1.0,1.161531805319826,1,1,0,0.331920948450577,1
6474,1.5257751357520173,France,Male,-1.6134737113926891,0.8,-1.2257863774930597,2,1,0,0.5380706357457137,0
6475,0.4601105247469001,France,Male,-0.18324136785415657,0.2,-1.2257863774930597,2,1,1,0.49845295225694053,0
6476,-1.5884486303891503,Germany,Male,0.19815392375611882,0.5,0.06501745864017497,1,0,0,0.4436305667191217,1
6477,0.9153458925549113,France,Male,0.10280510085354996,0.4,-1.2257863774930597,2,0,0,0.8666331134623355,0
6478,-1.050443195706955,France,Female,-0.4692878365618631,0.4,-1.2257863774930597,2,0,0,0.6973265446850174,0
6479,2.0637805704342123,France,Male,-0.3739390136592943,0.9,0.4097058303799905,1,1,1,0.018792444678466795,0
6480,-0.026163618138929996,Spain,Male,0.9609445069766696,0.5,-1.2257863774930597,1,1,0,0.7497458507287444,1
6481,0.29457039099853244,France,Female,-1.4227760655875517,0.6,0.6164177915290854,2,0,1,0.6788481800011901,0
6482,-0.4607064692283952,Germany,Male,0.007456277950981121,0.8,0.9537986478598699,2,1,0,0.15849988673918358,0
6483,2.0637805704342123,France,Male,-0.6599854823670008,0.4,1.274344509264297,2,1,1,0.7584010773028823,0
6484,-0.32620511055784646,Germany,Male,0.19815392375611882,0.3,1.1456930056647052,2,1,0,0.8526176749879613,0
6485,0.7084207253694517,Spain,Male,0.48420039246382535,0.2,-1.2257863774930597,2,1,0,0.9829469214309966,0
6486,-0.10893368501311385,Germany,Male,-1.232078419782414,0.5,0.2230362090676837,1,1,1,0.016436919725833818,0
6487,0.6153044001359949,France,Male,0.10280510085354996,0.5,-1.2257863774930597,2,0,0,0.8144146766016154,0
6488,-0.7297091865694927,France,Male,-0.7553343052695697,0.2,-1.2257863774930597,2,0,1,0.32004386418903,0
6489,-1.0400969373476823,France,Male,0.48420039246382535,0.9,-1.2257863774930597,2,1,0,0.13123968338976372,0
6490,1.9706642452007554,France,Female,-0.7553343052695697,0.3,1.381720288405571,2,1,1,0.6339754446549646,0
6491,1.132617318099644,France,Male,-0.4692878365618631,0.2,-1.2257863774930597,2,1,0,0.8208326895218493,0
6492,0.3773404578727163,France,Female,-0.8506831281721385,0.6,-1.2257863774930597,2,0,0,0.896062273947162,0
6493,1.060193509584733,Germany,Female,-0.3739390136592943,0.5,0.0956461361276632,2,0,0,0.0912245619456658,0
6494,0.10833774053161876,France,Male,-0.3739390136592943,0.9,0.37857504868002145,1,1,0,0.41973058427079785,0
6495,0.501495558183992,France,Male,-1.0413807739772762,0.7,-1.2257863774930597,2,1,1,0.113376827487025,0
6496,-0.3468976272763924,Germany,Female,0.007456277950981121,0.5,0.10998855945596162,3,1,0,0.03971399268630154,1
6497,-0.574515311180398,Germany,Female,0.48420039246382535,0.4,0.32161001962999824,2,1,0,0.7197720382296509,1
6498,0.1911078074058026,France,Male,1.0562933298792385,0.9,1.9956559140257055,1,1,0,0.7901800621959396,1
6499,-0.38828266071348433,France,Female,-1.136729596879845,0.5,0.7801903068581236,1,1,0,0.9955597759586039,0
6500,1.3602350020036496,France,Male,-0.6599854823670008,0.9,-1.2257863774930597,1,1,1,0.43781876169174155,0
